VJAVKW_DT,VJAVKW,TTOKM
2022-10-03,202240,17224.0
2022-10-10,202241,15821.0
2022-10-17,202242,18071.0
2022-10-24,202243,17331.0
2022-10-31,202244,12487.0
2022-11-07,202245,18006.0
2022-11-14,202246,15426.0
2022-11-21,202247,16107.0
2022-11-28,202248,10280.0
2022-12-05,202249,11661.0
2022-12-12,202250,11034.0
2022-12-19,202251,8141.0
2022-12-26,202252,7332.0
