VJAVKW_DT,VJAVKW,TTOKM
2022-10-03,202240,29080.0
2022-10-10,202241,29539.0
2022-10-17,202242,26966.0
2022-10-24,202243,24858.0
2022-10-31,202244,25426.0
2022-11-07,202245,26081.0
2022-11-14,202246,28757.0
2022-11-21,202247,24480.0
2022-11-28,202248,24008.0
2022-12-05,202249,26048.0
2022-12-12,202250,22595.0
2022-12-19,202251,20856.0
2022-12-26,202252,22271.0
